5/31/2022 "Communication from the Department of Administration, Environmental Collaboration Office, to re-exempt the position of Environmental Sustainability Program Coordinator, Great Lakes Initiatives, pay range 2IX." welfare
5/31/2022 "Communication from the Department of City Development to re-exempt the position of Economic Development Specialist, pay range 2GX." economy
5/31/2022 "Communication from the Department of Administration, Office of Equity and Inclusion, to re-exempt the position of Business Analyst, Sr., pay range 2EX." economy
5/31/2022 "Communication for approval of the minutes from the regular meeting held on May 24, 2022." government
5/31/2022 "Resolution approving final certified survey maps." infrastructure
5/31/2022 "Resolution relating to a Certificate of Appropriateness for roof, gutter, brick, and trim repairs at 3202-3210 N. Sherman Blvd., in the Sherman Boulevard Historic District, for Glen Golliday." infrastructure
6/1/2022 "Resolution relating to a Certificate of Appropriateness for replacement of the concrete in the porch and its steps at 2563 N. 47th Street, in the 47th Street Bungalows Historic District, for Timothy Zielke." government
5/24/2022 "Resolution relating to a Certificate of Appropriateness for a new wall sign at 1228 W. Historic Mitchell Street, in the Mitchell Street Historic District, for SourcePoint." welfare
5/24/2022 "Resolution relating to a Certificate of Appropriateness for a rear yard pergola at 2623 N. Lake Drive, in the North Point North Historic District, for Nick and Katherine Gerrits." environment
5/24/2022 "Communication relating to those documents submitted to the Board of Health for its meetings in 2022." welfare
5/23/2022 "Communication from the City Clerk relating to various commendatory/condolatory resolutions to be acknowledged and affirmed by the Common Council." government
3/22/2022 "Resolution relating to a Certificate of Appropriateness for a rear yard pergola at 3075 N. Lake Drive, in the North Lake Drive Historic District, for Chana Friedman and Hillel High, LLC." welfare
6/1/2022 "Resolution relating to a Certificate of Appropriateness replacement of the storefront door system at 1039 W. Historic Mitchell Street, in the Mitchell Street Historic District, for First Federal Bank of Wisconsin, Edward Schaefer." economy
5/23/2022 "Resolution relating to a Certificate of Appropriateness for installation of  a solar panel system at 2107 E. Kenilworth Place, in the North Point South Historic District, for Redentor Galang." welfare
5/23/2022 "Communication from the Department of Public Works, Operations Division, to extend the following temporary appointments:
Jalen Hicks, retroactive to April 23, 2022 and ending on February 18, 2023
James Avery, retroactive to May 8, 2022 and ending on February 18, 2023
Nortell Scott, retroactive to May 15, 2022 and ending on February 18, 2023
Isiah Summers, retroactive to May 15, 2022 and ending on February 18, 2023
Kenota Cook, retroactive to May 22, 2022 and ending on February 18, 2023
Deon Grill, retroactive to May 22, 2022 and ending on February 18, 2023
Raymond Taplin, retroactive to" government
5/23/2022 "Communication from the Department of Employee Relations amending the Salary Ordinance to add recruitment flexibility to positions in the Department of City Development." economy
5/23/2022 "Resolution to approve the March 24, 2022 meeting minutes" "foreign policy"
5/20/2022 "Communication relating to the FPC review process of promotional candidates" government
5/20/2022 "Communication relating to FPC citizen complaint appeal process" law
5/20/2022 "Communication relating to FPC pre-employment appeal process and related data and trends" economy
5/20/2022 "Communication relating to FPC disciplinary appeal process and related data and trends" law
5/20/2022 "Resolution to approve the March 22, 2022 meeting minutes" "foreign policy"
5/20/2022 "Communication from the City Clerk's Office to permanently exempt the Staff Assistant to the Common Council President, pay range 2HX." law
5/20/2022 "Communication from the Employes’ Retirement System amending the Positions Ordinance to add one position of Pension Investment Analyst - Sr." economy
5/10/2022 "Resolution relating to a Certificate of Appropriateness for replacing the front door sconces at 2683 N. Summit Avenue, in the North Point North Historic District, for Ryan Roney." government
5/17/2022 "Substitute resolution relating to locations for in-person absentee voting in the city of Milwaukee." government
5/19/2022 "Resolution relating to a Certificate of Appropriateness for replacing railings at 2120 N. Lake Drive, in the North Point South Historic District, for Michael LaMontagna and Jennifer Mell." infrastructure
5/18/2022 "Resolution relating to a Certificate of Appropriateness for a new fence installation at 2044 N. Lake Drive, in the North Point South Historic District, for J & M Stampen." infrastructure
5/18/2022 "Communication from the Milwaukee Police Department relating to crime prevention strategies" law
5/18/2022 "Resolution to approve the amended Fire Cadet Eligibility List" economy
5/17/2022 "Resolution to approve the temporary appointment extension for the Budget Finance Manager position" government
5/19/2022 "Resolution to approve the appointment to the Systems Analyst Sr. position" government
5/10/2022 "Resolution to approve the 911 Telecommunicator Eligibility List" law
5/18/2022 "Resolution to approve the Police Forensic Services Director Job Announcement Bulletin" law
5/18/2022 "Resolution to approve the Police Records Director Job Announcement Bulletin" law
5/10/2022 "Communication from the Executive Director relating to FPC department operations" government
5/16/2022 "Resolution to approve the Heavy Equipment Operator Job Announcement Bulletin" infrastructure
5/16/2022 "Resolution to approve the Fire Lieutenant Job Announcement Bulletin" economy
5/16/2022 "Resolution to approve the Fire Captain Job Announcement Bulletin" economy
5/16/2022 "Resolution to approve the reappointment to the Police Officer position" law
5/16/2022 "Resolution to approve the appointment to the Human Resources Assistant position" economy
5/16/2022 "Resolution to approve the promotion to the Police Sergeant position" law
5/16/2022 "Resolution to approve the re-exemption request for the Crime Analyst position" law
5/13/2022 "Resolution to approve the reclassification request for the Printing, Stores and Building Services Supervisor position" government
5/13/2022 "Resolution to approve the request for the Accountant Assistant II Examination and Eligibility List" economy
5/12/2022 "Resolution to approve the recruitment request for the Crime Analyst position" law
5/12/2022 "Resolution to approve the Telecommunications Supervisor Eligibility List" infrastructure
5/12/2022 "Resolution to approve the May 5, 2022 meeting minutes" "foreign policy"
5/12/2022 "Resolution relating to a Certificate of Appropriateness for a new fence installation at 1037 W. Juneau Avenue, in the Pabst Brewery Complex Historic District, for Blue Ribbon Redevelopment Fund V LLC." welfare
5/12/2022 "Communication from the Department of Public Works - Milwaukee Water Works to change Rule VIII, Sec. 8, (e) and (p), Probationary Period due to reclassifications of titles." environment
5/12/2022 "Communication from the Department of Public Works to extend the temporary appointment for Patrick Pauly, Chief of Staff, DPW-MWW, from June 20, 2022 and ending on August 20, 2022." infrastructure
5/12/2022 "Communication from the Department of Public Works to extend the probationary period for Wayne Kelley, Electrical Services Manager, DPW, for five additional months, retroactive to May 21, 2022 and ending on October 1, 2022." infrastructure
5/12/2022 "Motion relating to the recommendations of the Licenses Committee relating to licenses." government
5/12/2022 "Communication from the Department of Employee Relations relating to classification studies scheduled for City Service Commission action." government
5/12/2022 "Communication on the Findings and Decision for the Discharge Appeal of Adrian Melendez, DPW." government
5/12/2022 "Communication from the Department of Administration, Budget and Management Division to exempt a NEW position of American Rescue Plan Act (ARPA) Director, pay range 2OX." law
5/12/2022 "Communication from the City Clerk's office to re-exempt the position of Executive Administrative Assistant II, pay range 2CN, to the Common Council President office." government
5/12/2022 "Communication from the Department of Public Works to extend the temporary appointment for Jerrel Kruschke, Chief of Staff, from July 14, 2022 and ending on March 23, 2023." government
5/12/2022 "Motion relating to the recommendations of the Public Works Committee relating to licenses." government
5/12/2022 "Communication from the Department of Neighborhood Services to extend the probationary period for Scott Sarauer, Mechanical Examiner III, for two additional months, retroactive to May 12, 2022 and ending on July 12, 2022." welfare
5/11/2022 "Communication for approval of the probationary report as submitted." government
5/11/2022 "Communication for approval of the classification report(s) as submitted." government
5/11/2022 "Communication for approval of the minutes from the Special meeting held on May 3, 2022." "foreign policy"
5/10/2022 "Motion relating to the recommendations of the Public Works Committee relative to licenses." government
5/10/2022 "Motion relating to the recommendations of the Licenses Committee relating to licenses." government
5/10/2022 "Resolution to review and approve modifications to the contract used by the Community Development Grants Administration for 2022 community development activity and to authorize execution of contracts and subcontracts by City departments and agencies." infrastructure
5/10/2022 "Resolution approving the settlement of the lawsuit entitled McCormack v. Dolan, et. al., Case No. 20-CV-739, in the amount of $35,000." welfare
5/10/2022 "Communication from the Department of Public Works relating to the progress of street lighting circuitry replacement funded by the American Rescue Plan Act." infrastructure
5/10/2022 "A substitute ordinance to further amend the 2022 offices and positions in the City Service." economy
5/10/2022 "A substitute ordinance to further amend the 2022 rates of pay of offices and positions in the City Service." economy
5/10/2022 "Communication from the Department of Employee Relations amending the Salary and Positions Ordinances relative to clerical or administrative corrections." economy
5/10/2022 "Communication from the Department of Employee Relations relating to classification studies scheduled for Fire and Police Commission action." law
5/10/2022 "Communication from the Department of Administration informing the Finance and Personnel Committee of waivers granted for certain single or sole source contracts or contract amendments." government
5/10/2022 "Communication from the Office of Equity and Inclusion relating to human resource requirements quarterly report for the Milwaukee Tool Red Beacon Project." economy
5/10/2022 "An ordinance relating to bicycle regulations." welfare
5/10/2022 "Communication from the Office of Equity and Inclusion relating to human resource requirements quarterly report for the Washington Park United Homes Project." welfare
5/10/2022 "Resolution directing the Intergovernmental Relations Division and the Department of Public Works to partner with the Wisconsin Department of Transportation to curb reckless driving." infrastructure
5/10/2022 "Communication file amending the 2022 Positions Ordinance to add American Rescue Plan Act (ARPA) funded positions in various departments." welfare
5/10/2022 "Resolution approving a contract for legal services between the City of Milwaukee and La Fleur Law Office, S.C., to provide legal services and representation to the City of Milwaukee in the case entitled Tari Davis v. Nikolas Zens, et. al.; United States District Court Case No. 19-CV-1523." infrastructure
5/10/2022 "Substitute resolution approving construction of nonassessable public improvements at various locations and appropriating funds for these purposes with the City construction cost estimated to be $4,353,000 for a total estimated cost of these projects being $4,785,000." infrastructure
5/10/2022 "Resolution determining it necessary to make various nonassessable public improvements at various locations and appropriating funds for these purposes with the City engineering cost estimated to be $115,000 for a total estimated cost of these projects being $387,000." infrastructure
5/10/2022 "Substitute resolution determining it necessary to make various assessable public improvements at various locations and appropriating funds for these purposes with the City engineering cost estimated to be $125,000 for a total estimated cost of these projects being $766,000." welfare
5/10/2022 "Substitute resolution approving levying of assessments and construction of assessable public improvement projects at various locations and appropriating funds for these purposes with the City cost of these projects approved by this resolution is estimated to be $1,069,375 for a total estimated cost of $1,561,900." infrastructure
5/10/2022 "Substitute resolution authorizing the return of real estate located at 5350 N 36th Street, in the 1st Aldermanic District to its former owner Glen J Murphy." welfare
5/10/2022 "Substitute resolution authorizing an amendment to a development agreement, additional funding and expenditures for Tax Incremental District No. 68 (Fifth Ward-First Place), in the 12th Aldermanic District." welfare
5/10/2022 "Resolution approving a Land Disposition Report and authorizing the sale of the City-owned tax deed property at 3801-03, 3805-07 and 3809 West North Avenue, in the 15th Aldermanic District." infrastructure
5/10/2022 "Resolution approving a Land Disposition Report and authorizing the sale of the City-owned tax deed property at 1932-34 West Greenfield Avenue, in the 12th Aldermanic District." infrastructure
5/10/2022 "A substitute ordinance relating to the change in zoning from Industrial Mixed, IM, to Downtown-Mixed Activity, C9G, for the property located at 640 East Summerfest Place, on the north side of East Summerfest Place, west of North Harbor Drive, in the 4th Aldermanic District." infrastructure
5/10/2022 "A substitute ordinance relating to the change in zoning from Industrial Light, IL2, to Two-Family Residential, RT4, to reflect the existing residential use of the site located at 2013 South Allis Street, on the west side of South Allis Street, south of East Stewart Street, in the 14th Aldermanic District." welfare
5/10/2022 "Substitute resolution approving a framework agreement between the City of Milwaukee and the Republican National Committee relating to the hosting of the 2024 Republic National Convention." infrastructure
5/10/2022 "Communication from the Department of Public Works submitting its 2021 residential recycling annual report" infrastructure
5/10/2022 "Resolution relating to expenditure of funds to be reimbursed by greater than anticipated revenue (Department of City Development)." infrastructure
5/10/2022 "Resolution amending Common Council File Number 211311 authorizing payment of the claim of State Bank of Chilton, C.I. File No. 1050-2020-1098, and Holy Recovery International Church, C.I. File No. 1050-2020-1473." welfare
5/10/2022 "Communication from the Department of Administration - Budget and Management Analysis Division regarding vacancy requests, fund transfers and equipment requests." "foreign policy"
5/10/2022 "Resolution relating to the acceptance, funding and expenditure of a Harbor Assistance Program grant between Port Milwaukee and the Wisconsin Department of Transportation." welfare
5/10/2022 "Communication from Port Milwaukee related to U.S. Department of Homeland Security analysis of safety and security on Jones Island." infrastructure
5/10/2022 "Communication from the City Clerk relating to official notices and reports." government
5/10/2022 "Communication from the City Clerk relating to service of papers." government
5/10/2022 "Resolution relating to a Certificate of Appropriateness for an additional wall sign at 1036 W. Juneau Avenue, in the Pabst Brewery Historic District, for Energy Services for Milwaukee County." infrastructure
5/10/2022 "Resolution relating to a Certificate of Appropriateness for masonry repairs to the main chimney at 2559 N Wahl Avenue, in the North Point North Historic District, for Paul and Kate Gaffney." welfare
5/10/2022 "Resolution relating to a Certificate of Appropriateness for replacement of AC unit, and installation of a new fence at 102 E Vine Street, in the Brewers Hill Historic District, for Molly and Ashley Booth." infrastructure
5/10/2022 "Communication from the FPC Department and the Milwaukee Police Department relating to the standards and appeal process for background investigations and chief objections" law
5/10/2022 "Resolution relating to a Certificate of Appropriateness for reconstruction of the entry steps at 1036 N. Van Buren Street, the Sixth Church of Christ, Scientist, an individually designated historic property, for Brew City Church." welfare
5/10/2022 "Resolution amending grant funding authorized in CCFN 210840 and adding a grant­ funded position to the 2022 Positions Ordinance for the State of Wisconsin 2021-22 Comprehensive Home Visiting grant." welfare
5/10/2022 "A substitute ordinance suspending enforcement of the tall grass and weeds ordinance during the month of May." economy
5/10/2022 "Resolution approving the Regional Hazardous Materials Response System Services contract between the Wisconsin Department of Military Affairs-Division of Emergency Management and the City of Milwaukee for 2021-2023." infrastructure
5/10/2022 "Resolution amending grant funding authorized in CCFN 210840 and adding a grant-funded position to the 2022 Positions Ordinance for the State of Wisconsin 2021-22 Comprehensive Home Visiting grant." welfare
5/10/2022 "A substitute ordinance relating to traffic controls." infrastructure
5/10/2022 "A substitute ordinance relating to parking controls." infrastructure
5/10/2022 "Resolution approving an agreement between the Milwaukee Police Department and Milwaukee World Festival, Inc., regarding extra-duty police services." law
5/10/2022 "Resolution to approve the January 13, 2022 meeting minutes" "foreign policy"
5/10/2022 "Resolution relating to a Certificate of Appropriateness for a front yard tree removal at 3223 N. Sherman Boulevard, in the Sherman Boulevard Historic District, for Dori Evans." infrastructure
5/10/2022 "Resolution relating to a Certificate of Appropriateness for repairing and repainting the soffit and fascia on the north and south side of the property at 2640 N. Lake Drive, in the North Point North Historic District, for Russell D. Case." government
5/10/2022 "Resolution relating to a Certificate of Appropriateness for replacement of the back half of the driveway with new concrete, removal, and repair of front and rear patio, removal of brick planters, and installation of a small concrete pad at 2721 N. Lake Drive, in the North Point North Historic District, for Ann Jacobs." infrastructure
5/10/2022 "Resolution relating to a Certificate of Appropriateness for assorted masonry and roof repairs at 2006 E. Lafayette Place, in the North Point South Historic District, for Tom Perlewitz & Peggy Perlewitz." infrastructure
5/10/2022 "Resolution approving an award of contract to BYCO Incorporated (Mayville, WI) for Flooring (TCP-13.1-RB) for Townhomes at Carver Park in an amount not to exceed $1,076,740.00 (Official Notice 58093)" government
5/10/2022 "Resolution approving an award of contract to Dodge and Sons Builders, LLC (Brookfield, WI) for Interior Finish Carpentry and Painting (TCP-17.1-RB) for Townhomes at Carver Park in an amount not to exceed $1,262,569.72 (Official Notice 58092)" government
5/10/2022 "Resolution approving an award of contract to Hurt Electric Incorporated (Wauwatosa, WI) for Electrical (TCP-11.1-RB) for Townhomes at Carver Park in an amount not to exceed $829,750.00 (Official Notice 58091)" infrastructure
5/12/2022 "Resolution approving an award of contract to DMJ Services LLC dba Action Heating, Cooling & Plumbing (Milwaukee, WI) for Heating, Ventilation and Air Conditioning (TCP-10.1-RB) for Townhomes at Carver Park in an amount not to exceed $995,800.00 (Official Notice 58090)" infrastructure
5/12/2022 "Resolution approving an award of contract to BV Tetzlaff Incorporated (Brookfield, WI) for Plumbing (TCP-9.1-RB) for Townhomes at Carver Park in an amount not to exceed $668,500.00 (Official Notice 58089)" welfare
5/12/2022 "Presentation of the First Quarter Financial Reports for the period ending March 31, 2022" economy
5/12/2022 "Resolution approving an award of contract to BV Tetzlaff Incorporated (Brookfield, WI) for Public Construction Phase 5 Permeable Paving System at Westlawn Gardens Phase 2 in an amount not to exceed $555,000.00 (Official Notice 58097)" infrastructure
5/12/2022 "Resolution approving an award of contract to BV Tetzlaff Incorporated (Brookfield, WI) for Public Construction Phase 5 Site Utilities (Public and Private) at Westlawn Gardens Phase 2 in an amount not to exceed $719,300.00 (Official Notice 58094)" infrastructure
5/12/2022 "Resolution approving amendment number 2 to contract number 18-022 with Otis Elevator Company for Elevator Maintenance and Repair at various sites.

HACM is requesting to exercise its option to renew the contract for a second and final amendment pursuant to the terms of the contract. The current contract authority (the initial three years, plus the first one-year amendment) is $1,019,914 not-to-exceed and expires 5/31/2022. The second amendment will add $332,949 not-to-exceed and extend the contract to 5/31/2023. A 3.28% increase in the hourly rate for repairs is requested by the contractor; al" infrastructure
5/12/2022 "Resolution approving the submission by the Housing Authority of the City of Milwaukee to the Department of Housing and Urban Development of a Demolition/Disposition application for the sale of four non-residential buildings on 5.37 acres of land located at 4301 and 4343 West Marion Streets in the Parklawn Development to Central City Cyberschool at market value." welfare
5/11/2022 "A substitute ordinance relating to furnishing of smoke detectors in one-and 2-family dwellings." infrastructure
5/11/2022 "Resolution relating to a Certificate of Appropriateness for the installation of new quartz panels in the American Legion Emblem at Kilbourn Reservoir Park 626 E. North Avenue for Milwaukee Water Works." infrastructure
5/5/2022 "Resolution relating to a Certificate of Appropriateness for fence replacement at 2576 N Vel R Phillips Ave, at the C. Frederick Ehlers House, for Kevin Jackson." law
5/2/2022 "Resolution approving a request for deviation from the performance standards established by the East End Menomonee Valley Development Incentive Zone (DIZ) overlay for the proposed development of a speculative industrial building located at 841 and a portion of 643 West Canal Street and a portion of 131 South 7th Street, on the south side of West Canal Street, west of South 6th Street, in the 12th Aldermanic District." economy
4/26/2022 "Resolution approving the Riverwalk, public access connector and site elements along 748-820 South Water Street, on the east side of South Water Street, west of the Kinnickinnic River, relative to the Harbor District Riverwalk Site Plan Review Overlay Zone (SPROZ), in the 12th Aldermanic District." infrastructure
4/26/2022 "Resolution approving a request for deviation from the performance standards established by the Layton Plaza Development Incentive Zone (DIZ) overlay for the proposed development of two restaurants with drive-through facilities on the property located at 350 West Layton Avenue, on the north side of West Layton Avenue, east of South 5th Street, in the 13th Aldermanic District." welfare
4/26/2022 "Resolution approving a site plan and building elevations for two restaurants with drive-through facilities located at 350 West Layton Avenue, on the north side of West Layton Avenue, east of South 5th Street, relative to a Development Incentive Zone (DIZ) overlay known as Layton Plaza, in the 13th Aldermanic District." infrastructure
4/26/2022 "Resolution approving a site plan, building elevations, and sustainable performance standards for a proposed speculative industrial building located at 841 and a portion of 643 West Canal Street and a portion of 131 South 7th Street, on the south side of West Canal Street, west of South 6th Street, relative to the Development Incentive Zone (DIZ) overlay known as East End Menomonee Valley, in the 12th Aldermanic District." infrastructure
4/19/2022 "Resolution to approve the December 14, 2021 meeting minutes" "foreign policy"
5/10/2022 "Resolution conditionally approving a final certified survey map." government
5/3/2022 "Communication from Criminal Justice Institute relating to the Collins Settlement Agreement" "foreign policy"
5/3/2022 "Communication from the League of Women Voters of Milwaukee County relating to a report and commendations for the Milwaukee Fire and Police Commission" law
5/10/2022 "Communication from the City Clerk relating to various commendatory/condolatory resolutions to be acknowledged and affirmed by the Common Council." government
5/10/2022 "Motion amending the schedule of regular meetings of the Common Council and its standing committees for the year 2022." government
4/28/2022 "Resolution to approve the promotion of Heavy Equipment Operator to the Mobile Integrated Healthcare (MIH) Program Operations Coordinator position" welfare
4/28/2022 "Communication from the Milwaukee Police Department relating to community outreach efforts on Standard Operating Procedure 610.20(I)-Reckless Driving Vehicle Tow" infrastructure
4/27/2022 "Resolution to approve the Police Officer Probation Extension Request" law
4/28/2022 "Resolution to approve the appointments to the MFD 911 Telecommunicator positions (2)" law
4/28/2022 "Resolution to approve the appointments to the MPD 911 Telecommunicator positions (9)" law
4/28/2022 "Resolution to approve the Fire Cadet Eligibility List" economy
4/28/2022 "Resolution to approve the reappointment request to the 911 Dispatcher position" law
4/28/2022 "Resolution to approve the promotion of Firefighter to the Heavy Equipment Operator position" economy
4/28/2022 "Resolution to approve the promotion of Firefighter to the Fire Lieutenant position" law
4/28/2022 "Resolution to approve the promotion of Fire Dispatcher to the Fire Dispatcher Assistant Manger position" economy
4/28/2022 "Resolution to approve the promotion of Fire Lieutenant to the Fire Captain position" law
4/28/2022 "Resolution to approve the promotion of Battalion Chief to the Deputy Chief, Fire position" law
4/28/2022 "Resolution to approve the promotion of Fire Captain to the Battalion Chief position" law
4/28/2022 "Resolution to approve the promotion of Deputy Chief to the Assistant Fire Chief position" law
4/28/2022 "Resolution to approve the request for the Heavy Equipment Operator Examination and Eligibility List" "foreign policy"
4/28/2022 "Resolution to approve the Emergency Vehicle Equipment Installer Job Announcement Bulletin" infrastructure
4/28/2022 "Resolution to approve the request for the Police District Administration Assistant Examination and Eligibility List" law
4/27/2022 "Resolution to approve the MFD Carpenter Job Announcement Bulletin" economy
4/27/2022 "Resolution to approve the appointments of Contingent Police Officers to the Police Officer position (5)" law
4/27/2022 "Resolution to approve the request for the Building Maintenance Supervisor II Examination and Eligibility List" infrastructure
4/27/2022 "Resolution to rescind appointments to the Police Officer position (12)" law
4/27/2022 "Resolution to approve the April 21, 2022 meeting minutes" government
5/2/2022 "Resolution relating to a Certificate of Appropriateness for a patio expansion and additions to the rear of the property at 2105 E Lafayette Pl, in the North Point North Historic District, for Ashely and Michael Adam." infrastructure
5/2/2022 "Resolution relating to a Certificate of Appropriateness for tuck-pointing repairs, rebuilding of the northeast chimney, new flashing, and installation of lintel at 2433 N Wahl Ave, in the North Point North Historic District, for David and Joan Keuhl." infrastructure
5/2/2022 "Resolution relating to a Certificate of Appropriateness for the removal and filling in a pool at 11142 Bradley Road, Isaac Leister House, for T’Angelo McNair." infrastructure
5/2/2022 "Resolution relating to a Certificate of Appropriateness for demolition and construction of a new lighthouse at 3138 N. Cambridge Ave, part of Edmund Gustorf Boat House complex, an individually designated historic property, for Steven F. Tilton." welfare
5/2/2022 "Resolution relating to a Certificate of Appropriateness for replacement of AC unit, and installation of a new fence at 102 E Vine Street, in the Brewers Hill Historic District, for Molly and Ashley Booth." infrastructure
4/28/2022 "Resolution relating to a Certificate of Appropriateness for installation of new signage at 1259 N 10th St, in the Pabst Brewery Historic District, for J. Vollrath LLC." welfare
4/28/2022 "Communication for approval of the minutes from the regular meeting held on April 26, 2022." government
4/28/2022 "Communication from Adrian Melendez, Painter, Infrastructure-Bridges and Building, to appeal his discharge." "foreign policy"
4/27/2022 "Resolution relating to a Certificate of Appropriateness for rehabilitation of the easement property at 1937 N. Martin Luther King Drive, in the North Third Street National Register Historic District, for Cetonia Weston-Roy." infrastructure
4/26/2022 "Communication from the Milwaukee Health Department relating to the Voluntary Lead-Safe Registry Initiative." welfare
4/26/2022 "Communication from the Department of Neighborhood Services for an extension of probation for Crystal Dupree, Commercial Code Enforcement Inspector, for six months beginning on May 3, 2022 and ending on November 3, 2022." law
4/25/2022 "Resolution relating to a Certificate of Appropriateness for siding and porch repairs to the house and garage, in addition to door and window replacements at 2159 N Sherman Blvd, in the Sherman Boulevard Historic District, for Silver Lane LLC." infrastructure
4/22/2022 "Communication from the Milwaukee Public Library for an extension of probation for Jeanette Hollenbeck, Library Communications Assistant, for six months retroactive to April 3, 2022 and ending on April 3, 2023." law
3/22/2022 "Communication for final approval for Rule X, Section 8; Reinstatement as submitted." law
4/22/2022 "Communication from the Milwaukee Public Library for an extension of probation for Michelle Gumowski, Library Technical Services Coordinator, for six months retroactive to April 3, 2022 and ending on April 3, 2023." welfare
4/22/2022 "Communication from the Milwaukee Public Library for an extension of probation for Joe Moretz, Library Circulation Services Coordinator, for six months retroactive to April 3, 2022 and ending on April 3, 2023." law
4/22/2022 "Communication from the Milwaukee Public Library for an extension of probation for Persephone Guy-Connor, Library Security Investigator, for six months retroactive to February 21, 2022 and ending on February 21, 2023." law
4/21/2022 "Resolution authorizing the proper City officers to execute an Intergovernmental Cooperation Agreement with the Milwaukee Metropolitan Sewerage District allowing MMSD to conduct necessary Polychlorinated Biphenyls removal in the area located near 4132 North Holton Street, and to have the City contribute to costs to design and implement the remediation, in the 6th Aldermanic District." welfare
4/22/2022 "Communication from the City Comptroller relating to the Report of Audit Finding Follow-Up for the Year Ended 12/31/2021." infrastructure
4/22/2022 "Communication from the Mayor relating to the proposed 2023 budget." infrastructure
4/22/2022 "Substitute Resolution authorizing settlement of claims in the lawsuit entitled Hadrian, et al. v. City of Milwaukee in the amount of $900,000 and appropriating funds for this purpose." infrastructure
4/19/2022 "Resolution authorizing settlement of claims in the lawsuit entitled Kraai v. City of Milwaukee in the amount of $1,150,000 and appropriating funds for this purpose." welfare
4/19/2022 "Resolution relating to an expert witness agreement in the matter of Tricorp v. Bauman." economy
4/19/2022 "Resolution relating to an agreement with outside counsel Crivello & Assoc. in the matter of Peden v. City of Milwaukee." law
4/19/2022 "Resolution relating to an agreement with outside counsel Emile Banks & Assoc. in the matter of Bodden-Eichsteadt v. City of Milwaukee" economy
4/19/2022 "Resolution relating to an agreement with outside counsel Emile Banks & Assoc. in the matter of Harris v. City of Milwaukee." law
4/19/2022 "Resolution relating to an agreement with outside counsel Davis & Kuelthau in the matter of Tricorp v. Bauman." economy
4/19/2022 "Communication from the office of the City Attorney relating to alleged ex parte communications held in the matter of City of Milwaukee v. List of Tax Liens for 2021, Number 3, case number 2021-CV-00698." economy
4/19/2022 "Resolution relating to appropriations from the Common Council Contingent Fund to the Outside Counsel/Expert Witness Fund Special Purpose Account and the Damages & Claims Fund Special Purpose Account of the City Attorney’s Office for costs and expenditures relating to settlements and litigations." welfare
4/19/2022 "Substitute resolution approving contract for legal services between the City of Milwaukee and Nathan & Kamionski LLP to advise and provide counsel to the City of Milwaukee in relation to the lawsuit entitled “Hadaway v. City of Milwaukee, et. al,” Case No. 2:19-CV-01106, in the United States District Court for the Eastern District of Wisconsin." infrastructure
4/19/2022 "Substitute resolution authorizing up to $9,000,000 of 2022 contingent borrowing for City matching funds for State & Federal aid paving projects and authorizing the Commissioner of Public Works to execute the State Municipal Agreement with the Wisconsin Department of Transportation for the construction of West Vliet Street in the 4th and 15 Aldermanic Districts with a total estimated cost of $10,000,000 with an estimated grantor share of $6,400,000, and an estimated City share of $3,600,000." infrastructure
4/19/2022 "Substitute resolution authorizing the Office of the City Attorney to retain outside legal counsel to provide legal services to the City of Milwaukee for the Equal Rights Division complaint and any related state or federal court litigation subsequently filed by former Assistant City Attorney Naomi Gehling." law
4/19/2022 "A substitute ordinance to further amend the 2022 offices and positions in the City Service." economy
4/19/2022 "A substitute ordinance to further amend the 2022 rates of pay of offices and positions in the City Service." economy
4/19/2022 "An ordinance relating to employee wages, benefits, and regulations" economy
4/19/2022 "Motion relating to the locations of various Milwaukee County Transit System bus stops.
." infrastructure
4/19/2022 "Resolution relative to acceptance and funding of a Safe Opening and Operating Grant." welfare
4/19/2022 "A substitute ordinance correcting the mixed zoning of the parcel at 110 South 44th Street in the 10th Aldermanic District and assigning the zoning of Industrial Heavy, IH, to the property." infrastructure
4/19/2022 "Resolution approving the Land Disposition Report and authorizing the conveyance of the properties located at 2900 West Hopkins Street and 3010-24 West Hopkins Street from the Redevelopment Authority of the City of Milwaukee to the City of Milwaukee for assemblage with the adjacent City-owned properties for redevelopment of Melvina Park, in the 7th Aldermanic District." environment
4/19/2022 "Resolution relative to the application, acceptance and funding of a Private Property Inflow and Infiltration grant from the Milwaukee Metropolitan Sewerage District totaling $434,000 for the project in the area bounded by West Congress Street to West Glendale Avenue from North 66th Street to North 70th Street and authorizing the Commissioner of Public Works to execute a funding agreement between the City of Milwaukee and the Milwaukee Metropolitan Sewerage District." welfare
4/19/2022 "Resolution approving a Land Disposition Report and authorizing the sale of the City-owned tax deed property at 2631-39 West Clybourn Street, in the 4th Aldermanic District." infrastructure
4/19/2022 "A substitute ordinance relating to the change in zoning from Industrial Heavy, IH, to Industrial Commercial, IC, to allow for a wider mix of industrial and commercial uses on the property located at 913 West Bruce Street, on the southwest corner of West Bruce Street and South 9th Street, in the 12th Aldermanic District." infrastructure
4/19/2022 "Substitute resolution to vacate North 8th Street south of Michigan to its terminus, and North 9th Street south of Michigan to its terminus, in the 4th Aldermanic District." government
4/19/2022 "Substitute resolution to vacate a portion of North 29th Street from a point north of West Vienna Avenue to its terminus, in the 7th Aldermanic District." government
